Timestamp,IR,Red,HeartRate,BeatAvg,FloatAvg,Spo2Avg,DF_robot_heartrate,ECG
2024-03-11 12:42:12,168483,103613,166,166,113.51,98.72,0,2119
2024-03-11 12:42:12,168482,103606,166,166,113.51,98.72,0,2298
2024-03-11 12:42:12,168533,103590,166,166,113.51,98.72,0,2281
2024-03-11 12:42:12,168566,103613,166,166,113.51,98.72,0,2299
2024-03-11 12:42:12,168571,103634,166,166,113.51,98.72,0,2334
2024-03-11 12:42:13,168560,103570,166,166,113.51,98.72,0,2311
2024-03-11 12:42:13,168526,103561,166,166,113.51,98.72,0,2313
2024-03-11 12:42:13,168507,103563,125,155,105.99,98.72,0,2294
2024-03-11 12:42:13,168505,103581,125,145,99.15,98.72,0,2333
2024-03-11 12:42:14,168566,103589,125,135,92.32,98.71,0,2346
2024-03-11 12:42:14,168619,103610,107,120,82.06,98.71,0,2318
2024-03-11 12:42:14,168600,103603,-999,120,82.06,98.71,0,2269
2024-03-11 12:42:14,168693,103616,-999,120,82.06,98.71,0,2314
2024-03-11 12:42:14,168737,103627,-999,120,82.06,98.71,0,2286
2024-03-11 12:42:15,168773,103616,-999,120,82.06,98.71,0,2268
2024-03-11 12:42:15,168810,103631,-999,120,82.06,98.71,0,2312
2024-03-11 12:42:15,168833,103641,-999,120,82.06,98.71,0,2283
2024-03-11 12:42:15,168852,103645,-999,120,82.06,98.71,0,2317
2024-03-11 12:42:15,168860,103646,-999,120,82.06,98.71,0,2415
2024-03-11 12:42:16,168849,103649,-999,120,82.06,98.71,0,2286
2024-03-11 12:42:16,168859,103627,-999,120,82.06,98.71,0,2287
2024-03-11 12:42:16,168957,103626,44,100,68.38,98.27,0,2318
2024-03-11 12:42:16,168962,103658,45,80,54.71,97.70,0,2377
2024-03-11 12:42:17,168993,103662,46,60,41.03,97.14,0,2380
2024-03-11 12:42:17,168969,103665,48,45,30.77,96.51,0,2366
2024-03-11 12:42:17,169004,103663,50,47,32.14,96.51,0,2312
2024-03-11 12:42:17,169083,103644,51,48,32.82,96.51,0,2316
2024-03-11 12:42:17,169060,103669,53,50,34.19,96.51,0,2345
2024-03-11 12:42:18,169053,103681,55,52,35.56,96.51,0,2345
2024-03-11 12:42:18,168986,103673,57,54,36.93,96.51,0,2410
2024-03-11 12:42:18,168971,103667,60,56,38.29,96.51,0,2351
2024-03-11 12:42:18,168922,103646,62,58,39.66,96.51,0,2268
2024-03-11 12:42:18,168950,103636,65,61,41.71,96.51,0,2329
2024-03-11 12:42:19,168884,103655,68,63,43.08,96.51,0,2285
2024-03-11 12:42:19,168958,103647,71,66,45.13,96.51,0,2346
2024-03-11 12:42:19,169006,103648,125,82,56.07,96.51,0,2318
2024-03-11 12:42:19,169074,103659,-999,82,56.07,96.51,0,2332
2024-03-11 12:42:20,169095,103650,-999,82,56.07,96.51,0,2175
2024-03-11 12:42:20,169167,103667,-999,82,56.07,96.51,0,2377
2024-03-11 12:42:20,169151,103680,93,89,60.86,96.51,0,2313
2024-03-11 12:42:20,169142,103681,100,97,66.33,96.51,0,2344
2024-03-11 12:42:20,169190,103668,107,106,72.49,96.51,0,2347
2024-03-11 12:42:21,169220,103654,115,103,70.43,96.51,0,2318
2024-03-11 12:42:21,169234,103645,125,111,75.90,96.51,0,2622
2024-03-11 12:42:21,169252,103674,136,120,82.06,96.51,0,2282
2024-03-11 12:42:21,169284,103689,150,131,89.58,96.51,0,2110
2024-03-11 12:42:21,169258,103682,166,144,98.47,96.51,0,2362
2024-03-11 12:42:22,169346,103670,187,159,108.73,96.51,0,2331
2024-03-11 12:42:22,169332,103661,100,150,102.57,96.51,0,2363
2024-03-11 12:42:22,169337,103681,100,138,94.37,96.51,0,2350
2024-03-11 12:42:22,169343,103669,107,123,84.11,96.51,0,2360
2024-03-11 12:42:22,169371,103665,53,90,61.54,96.51,0,2397
2024-03-11 12:42:23,169359,103667,55,78,53.34,96.51,0,2264
2024-03-11 12:42:23,169402,103648,57,68,46.50,96.51,0,2413
2024-03-11 12:42:23,169361,103652,62,56,38.29,96.51,0,2170
2024-03-11 12:42:23,169310,103663,62,59,40.35,96.51,0,2411
2024-03-11 12:42:24,169250,103670,65,61,41.71,96.51,0,2314
2024-03-11 12:42:24,169250,103670,68,64,43.76,96.51,0,2297
2024-03-11 12:42:24,169213,103667,71,66,45.13,96.51,0,2360
2024-03-11 12:42:24,169382,103642,125,82,56.07,96.51,0,2330
2024-03-11 12:42:25,169399,103676,125,97,66.33,96.51,0,2140
2024-03-11 12:42:25,169390,103694,-999,97,66.33,96.51,0,2317
2024-03-11 12:42:25,169397,103689,57,94,64.28,96.51,0,2360
2024-03-11 12:42:25,169412,103688,57,91,62.23,96.52,0,2399
2024-03-11 12:42:25,169484,103677,75,78,53.34,96.52,0,2333
